date,temperature_2m,apparent_temperature,precipitation,rain,relative_humidity_2m,cloud_cover,is_weekend,apparent_temperature_rolling_avg,rain_rolling_avg,precipitation_rolling_avg,cloud_cover_rolling_avg
2025-07-30 00:00:00+02:00,18.175333,17.914293,1.8000001,1.8000001,73.79937,61.458332,False,18.049397659301757,3.759999990463257,3.759999990463257,55.575
2025-07-31 00:00:00+02:00,17.654501,17.641064,11.4,11.4,82.99003,72.791664,False,17.787413024902342,4.959999895095825,4.959999895095825,55.86666564941406
2025-08-01 00:00:00+02:00,17.831583,17.97757,2.1000001,2.1000001,82.17348,75.083336,False,17.32605400085449,4.619999933242798,4.619999933242798,64.14166641235352
2025-08-04 00:00:00+02:00,19.864916,19.652248,1.6,1.6,75.183235,80.166664,False,17.9893856048584,3.5999999761581423,3.5999999761581423,68.84166564941407
2025-08-05 00:00:00+02:00,19.325335,19.405844,5.6,5.6,74.425514,53.125,False,18.518203735351562,4.499999952316284,4.499999952316284,68.52499923706054
2025-08-06 00:00:00+02:00,16.0045,15.609493,0.0,0.0,68.40052,58.708332,False,18.057243728637694,4.13999993801117,4.13999993801117,67.97499923706054
2025-08-07 00:00:00+02:00,18.069082,18.014917,0.0,0.0,68.02249,47.541668,False,18.13201446533203,1.8600000143051147,1.8600000143051147,62.925
2025-08-08 00:00:00+02:00,22.171167,21.870993,0.0,0.0,53.83893,29.5,False,18.910699081420898,1.4399999856948853,1.4399999856948853,53.80833282470703
2025-08-11 00:00:00+02:00,21.571167,20.53145,0.0,0.0,54.130466,0.0,False,19.086539459228515,1.1199999809265138,1.1199999809265138,37.775
2025-08-12 00:00:00+02:00,23.86075,24.550148,0.0,0.0,57.80943,0.6666667,False,20.115400314331055,0.0,0.0,27.283333337306978
2025-08-13 00:00:00+02:00,26.146166,27.632547,0.0,0.0,55.270893,12.375,False,22.520011138916015,0.0,0.0,18.016666924953462
2025-08-14 00:00:00+02:00,26.408667,28.388048,0.1,0.1,58.59917,49.083332,False,24.594637298583983,0.020000000298023225,0.020000000298023225,18.324999749660492
2025-08-15 00:00:00+02:00,25.900331,27.188986,0.0,0.0,59.478973,10.0,False,25.658235931396483,0.020000000298023225,0.020000000298023225,14.424999749660492
2025-08-18 00:00:00+02:00,19.752417,18.771765,0.0,0.0,60.436005,4.2083335,False,25.306298828125,0.020000000298023225,0.020000000298023225,15.266666448116302
2025-08-19 00:00:00+02:00,21.694084,21.470053,0.0,0.0,55.042057,33.875,False,24.69027976989746,0.020000000298023225,0.020000000298023225,21.908333110809327
2025-08-20 00:00:00+02:00,21.144083,20.743101,0.1,0.1,59.346363,95.916664,False,23.312390518188476,0.04000000059604645,0.04000000059604645,38.61666593551636
2025-08-21 00:00:00+02:00,20.752417,19.148096,0.0,0.0,53.41762,60.541668,False,21.46440010070801,0.020000000298023225,0.020000000298023225,40.90833311080932
2025-08-22 00:00:00+02:00,16.84825,14.7471695,0.0,0.0,53.596085,27.625,False,18.976036834716798,0.020000000298023225,0.020000000298023225,44.43333311080933
2025-08-25 00:00:00+02:00,17.292,15.913569,0.0,0.0,52.120438,4.0416665,False,18.404397773742676,0.020000000298023225,0.020000000298023225,44.39999971389771
2025-08-26 00:00:00+02:00,20.108667,19.121138,0.0,0.0,54.949497,59.666668,False,17.934614753723146,0.020000000298023225,0.020000000298023225,49.55833330154419
2025-08-27 00:00:00+02:00,20.279501,21.049887,8.4,8.4,80.5419,51.916668,False,17.995971870422363,1.6799999237060548,1.6799999237060548,40.75833406448364
2025-08-28 00:00:00+02:00,18.777416,19.56362,3.9,3.9,88.36324,98.875,False,18.07907657623291,2.459999942779541,2.459999942779541,48.425000476837155
2025-08-29 00:00:00+02:00,16.867,15.768402,4.0,4.0,79.5947,63.75,False,18.283323097229005,3.259999942779541,3.259999942779541,55.65000047683716
2025-09-01 00:00:00+02:00,17.458666,17.696238,5.2000003,5.2000003,85.65726,87.208336,False,18.6398567199707,4.3,4.3,72.28333435058593
